tweet_id,favorites,retweets
731285275100512256,3543,1002
731156023742988288,3896,1287
730924654643314689,6247,2011
730573383004487680,4999,2162
730427201120833536,3539,1060
730211855403241472,3889,1065
730196704625098752,4942,1941
729854734790754305,4106,1149
729838605770891264,1745,390
729823566028484608,4044,1264
729463711119904772,5883,2353
729113531270991872,1911,329
728986383096946689,3192,829
728760639972315136,4745,1736
728751179681943552,2820,687
728653952833728512,3359,1051
728409960103686147,4990,2038
728387165835677696,3740,976
728046963732717569,4374,1207
728035342121635841,4637,1688
728015554473250816,4173,1124
727685679342333952,2999,647
727644517743104000,5978,1768
727524757080539137,4539,1244
727314416056803329,3386,757
727286334147182592,3089,822
727175381690781696,3953,1407
727155742655025152,3685,1350
726935089318363137,7006,2493
726887082820554753,3890,1540
726828223124897792,3612,1016
726224900189511680,4481,1162
725842289046749185,7161,2709
725786712245440512,4226,1387
725729321944506368,5276,1818
725458796924002305,1433,626
724983749226668032,3770,1333
724771698126512129,2398,648
724405726123311104,5352,1667
724049859469295616,4381,1801
724046343203856385,2699,570
724004602748780546,4235,1584
723912936180330496,3965,1254
723688335806480385,7780,2990
723673163800948736,3058,903
723179728551723008,5362,1885
722974582966214656,4159,1579
722613351520608256,5042,1653
721503162398597120,4697,1887
721001180231503872,2568,621
720785406564900865,3156,778
720775346191278080,2516,676
720415127506415616,4193,1519
720389942216527872,6483,2545
720340705894408192,2914,988
720059472081784833,3926,1130
720043174954147842,4972,2033
719991154352222208,4899,1765
719704490224398336,4609,1461
719551379208073216,5134,1944
719367763014393856,2838,751
719339463458033665,4478,1253
719332531645071360,3472,966
718971898235854848,3538,1092
718939241951195136,5316,1787
718631497683582976,19111,8159
718613305783398402,2470,490
718540630683709445,2509,1027
718460005985447936,2745,531
718454725339934721,4935,1522
718246886998687744,1962,508
718234618122661888,3935,1012
717841801130979328,2498,608
717790033953034240,2922,1131
717537687239008257,5852,1870
717428917016076293,1636,453
717421804990701568,3197,857
717047459982213120,6378,1956
717009362452090881,3298,984
716802964044845056,4359,1188
716791146589110272,7432,1556
716730379797970944,1254,433
716447146686459905,13260,5964
716439118184652801,2404,214
716285507865542656,2808,1080
716080869887381504,6843,1939
715928423106027520,3236,891
715758151270801409,3779,1449
715733265223708672,4728,1710
715704790270025728,2848,569
715696743237730304,3963,1309
715680795826982913,4380,1642
715360349751484417,5546,1593
715342466308784130,3083,697
715220193576927233,2454,662
715200624753819648,5215,1911
715009755312439296,4229,1254
714982300363173890,3804,1050
714962719905021952,7452,4334
714957620017307648,4192,1423
714631576617938945,3321,1013
714606013974974464,3684,940
714485234495041536,2728,1155
714258258790387713,3071,728
714251586676113411,3327,843
714214115368108032,2310,888
714141408463036416,4376,1421
713919462244790272,3346,795
713909862279876608,1945,544
713900603437621249,2881,751
713761197720473600,4947,1398
713411074226274305,4496,1312
713177543487135744,7331,2873
713175907180089344,4533,1487
712809025985978368,18813,6802
712717840512598017,12526,5066
712668654853337088,4235,1229
712438159032893441,5412,1584
712309440758808576,246,25
712097430750289920,3842,1050
712092745624633345,2978,902
712085617388212225,3312,492
712065007010385924,2302,638
711998809858043904,0,127
711968124745228288,8187,2344
711743778164514816,2892,998
711732680602345472,8995,4178
711694788429553666,33338,18629
711652651650457602,3915,929
711363825979756544,3718,1155
711306686208872448,3369,744
711008018775851008,3039,620
710997087345876993,4637,1399
710844581445812225,2586,700
710833117892898816,2730,543
710658690886586372,2349,571
710609963652087808,4859,2411
710588934686908417,4615,1898
710296729921429505,2409,750
710283270106132480,2178,523
710272297844797440,4607,1265
710269109699739648,2427,1141
710153181850935296,2950,903
710140971284037632,2804,895
710117014656950272,5583,2013
709918798883774466,3043,1081
709901256215666688,678,101
709852847387627521,3574,1214
709566166965075968,3602,1220
709556954897764353,3353,1089
709519240576036864,1515,240
709449600415961088,2267,585
709409458133323776,2663,695
709225125749587968,2446,580
709207347839836162,12785,5907
709198395643068416,2466,652
709179584944730112,2038,675
709158332880297985,2070,422
709042156699303936,4820,1661
708853462201716736,1822,663
708845821941387268,3046,909
708834316713893888,1712,507
708810915978854401,16737,7026
708738143638450176,2789,830
708711088997666817,2582,732
708479650088034305,2597,686
708469915515297792,3146,830
708400866336894977,16252,10243
708356463048204288,3646,1336
708349470027751425,2389,748
708149363256774660,4344,1575
708130923141795840,3446,858
708119489313951744,2734,994
708109389455101952,1975,555
708026248782585858,4446,1951
707995814724026368,3180,1138
707983188426153984,51,2
707969809498152960,2754,979
707776935007539200,3337,966
707741517457260545,2528,624
707738799544082433,4161,2504
707693576495472641,3478,1015
707629649552134146,2614,890
707610948723478529,17249,6462
707420581654872064,2312,707
707411934438625280,2331,606
707387676719185920,3554,1308
707377100785885184,3326,1103
707315916783140866,2516,650
707297311098011648,2825,797
707059547140169728,2633,685
707038192327901184,2224,802
707021089608753152,4155,1390
707014260413456384,2340,601
706904523814649856,14823,7991
706901761596989440,2095,607
706681918348251136,3374,988
706644897839910912,2617,1110
706593038911545345,2192,644
706538006853918722,3518,1449
706516534877929472,3151,1045
706346369204748288,3506,943
706310011488698368,21701,8070
706291001778950144,1728,480
706265994973601792,2774,947
706169069255446529,3964,2253
706166467411222528,5246,1630
706153300320784384,1511,387
705975130514706432,3161,739
705970349788291072,3204,906
705898680587526145,2406,564
705786532653883392,1973,526
705591895322394625,3225,1168
705475953783398401,3006,934
705442520700944385,4507,1652
705428427625635840,3870,1712
705239209544720384,3054,763
705223444686888960,2619,807
705102439679201280,2183,521
705066031337840642,2214,626
704871453724954624,4339,1129
704859558691414016,2289,549
704847917308362754,5177,1559
704819833553219584,2690,1006
704761120771465216,6735,2952
704499785726889984,2977,1028
704491224099647488,773,80
704480331685040129,3454,1086
704364645503647744,8143,3617
704347321748819968,1609,356
704134088924532736,1529,472
704113298707505153,1880,574
704054845121142784,2978,930
703774238772166656,1870,474
703769065844768768,3332,1159
703631701117943808,2637,690
703611486317502464,3921,1550
703425003149250560,3856,1385
703407252292673536,2492,707
703382836347330562,3573,1156
703356393781329922,1948,392
703268521220972544,2002,555
703079050210877440,7518,3139
703041949650034688,26784,12706
702932127499816960,2640,736
702899151802126337,1632,461
702684942141153280,3283,1086
702671118226825216,2240,568
702598099714314240,12408,3498
702539513671897089,2931,973
702332542343577600,3243,1573
702321140488925184,3323,1056
702276748847800320,2510,774
702217446468493312,4878,1361
701981390485725185,3508,1003
701952816642965504,3900,1044
701889187134500865,3599,1412
701805642395348998,3475,1709
701601587219795968,2127,463
701570477911896070,2868,939
701545186879471618,2705,619
701214700881756160,12428,5204
700890391244103680,2253,575
700864154249383937,2640,628
700847567345688576,2503,509
700796979434098688,2483,962
700747788515020802,23269,9493
700518061187723268,2664,808
700505138482569216,2326,585
700462010979500032,4205,1822
700167517596164096,2676,751
700151421916807169,2272,682
700143752053182464,7661,2776
700062718104104960,2696,702
700029284593901568,2107,598
700002074055016451,3374,1362
699801817392291840,3118,969
699788877217865730,2272,513
699779630832685056,2806,1263
699775878809702401,1990,609
699691744225525762,10455,4698
699446877801091073,6059,2660
699434518667751424,2207,522
699423671849451520,1397,332
699413908797464576,2110,630
699370870310113280,1924,449
699323444782047232,3215,876
699088579889332224,2277,645
699079609774645248,2495,670
699072405256409088,3045,1213
699060279947165696,3826,1834
699036661657767936,2647,1216
698989035503689728,3428,1000
698953797952008193,2746,919
698907974262222848,2588,636
698710712454139905,2512,690
698703483621523456,1472,385
698635131305795584,1313,347
698549713696649216,2372,635
698355670425473025,1903,459
698342080612007937,2302,965
698262614669991936,4842,2035
698195409219559425,17048,6080
698178924120031232,2860,752
697995514407682048,1548,336
697990423684476929,3353,1316
697943111201378304,2433,695
697881462549430272,3066,1205
697630435728322560,1784,548
697616773278015490,3215,1026
697596423848730625,3071,1279
697575480820686848,2071,506
697516214579523584,2100,1136
697482927769255936,2460,684
697463031882764288,3475,1415
697270446429966336,4773,1913
697259378236399616,3350,1023
697255105972801536,3081,1181
697242256848379904,2561,681
696900204696625153,3228,1036
696894894812565505,2379,686
696886256886657024,4950,1835
696877980375769088,2475,718
696754882863349760,1506,367
696744641916489729,2105,954
696713835009417216,2412,662
696518437233913856,3971,1733
696490539101908992,1234,145
696488710901260288,2582,1034
696405997980676096,3257,1172
696100768806522880,1968,664
695816827381944320,3063,1182
695794761660297217,3219,791
695767669421768709,1897,761
695629776980148225,4652,2139
695446424020918272,4468,1844
695409464418041856,8812,3643
695314793360662529,3700,1477
695095422348574720,2676,627
695074328191332352,2893,1118
695064344191721472,1624,597
695051054296211456,2705,794
694925794720792577,2748,934
694905863685980160,2799,950
694669722378485760,36410,14653
694356675654983680,1528,290
694352839993344000,2070,628
694342028726001664,1593,487
694329668942569472,2036,510
694206574471057408,4244,2069
694183373896572928,3001,944
694001791655137281,3461,1044
693993230313091072,1902,406
693942351086120961,1769,375
693647888581312512,2743,601
693644216740769793,1371,126
693642232151285760,2579,416
693629975228977152,2482,806
693622659251335168,1563,378
693590843962331137,5143,1986
693582294167244802,1680,260
693486665285931008,1808,646
693280720173801472,3412,1257
693267061318012928,2428,825
693262851218264065,2264,508
693231807727280129,2918,749
693155686491000832,8006,3267
693109034023534592,1741,627
693095443459342336,1891,475
692919143163629568,2713,763
692905862751522816,2474,885
692901601640583168,1798,611
692894228850999298,2310,820
692828166163931137,2922,894
692752401762250755,6939,3697
692568918515392513,4430,1568
692535307825213440,3232,1388
692530551048294401,1869,420
692423280028966913,1509,231
692417313023332352,9508,3527
692187005137076224,2571,835
692158366030913536,2178,798
692142790915014657,1673,399
692041934689402880,3462,1291
692017291282812928,2927,978
691820333922455552,4027,1688
691793053716221953,8287,4298
691756958957883396,2916,1028
691675652215414786,1986,520
691483041324204033,2418,575
691459709405118465,4115,1159
691444869282295808,2696,861
691416866452082688,19662,7772
691321916024623104,2613,671
691096613310316544,3011,893
691090071332753408,1743,340
690989312272396288,5991,2920
690959652130045952,3655,1274
690938899477221376,4186,2009
690932576555528194,3347,1047
690735892932222976,3853,1295
690728923253055490,2215,526
690690673629138944,2364,822
690649993829576704,1329,286
690607260360429569,297,17
690597161306841088,1998,617
690400367696297985,1913,459
690374419777196032,3307,865
690360449368465409,2705,906
690348396616552449,1535,525
690248561355657216,1705,422
690021994562220032,2842,1045
690015576308211712,2547,746
690005060500217858,3725,1714
689999384604450816,1451,378
689993469801164801,1485,459
689977555533848577,1390,457
689905486972461056,2474,704
689877686181715968,3088,1196
689835978131935233,2195,756
689661964914655233,3268,940
689659372465688576,10555,3949
689623661272240129,2264,647
689599056876867584,11844,5628
689557536375177216,2085,466
689517482558820352,3465,1459
689289219123089408,2296,961
689283819090870273,3338,1128
689280876073582592,2022,725
689275259254616065,1169,244
689255633275777024,2606,1104
689154315265683456,3128,1015
689143371370250240,2045,521
688916208532455424,2775,889
688908934925697024,2152,783
688898160958271489,2140,793
688894073864884227,2278,707
688828561667567616,1399,377
688804835492233216,977,193
688789766343622656,2259,670
688547210804498433,2655,715
688519176466644993,2357,734
688385280030670848,9463,4541
688211956440801280,2276,848
688179443353796608,2169,591
688116655151435777,2879,795
688064179421470721,1759,365
687841446767013888,5571,2567
687826841265172480,2781,1143
687818504314159109,2530,965
687807801670897665,2432,725
687732144991551489,1794,676
687704180304273409,2472,854
687664829264453632,1979,514
687494652870668288,1934,585
687480748861947905,1627,246
687476254459715584,2024,543
687460506001633280,2090,550
687399393394311168,1930,633
687317306314240000,20507,9338
687312378585812992,4439,1939
687127927494963200,5548,2328
687124485711986689,2206,512
687109925361856513,5914,2502
687102708889812993,2384,1000
687096057537363968,2284,613
686947101016735744,8783,3252
686760001961103360,3584,1409
686749460672679938,3545,1480
686730991906516992,4214,1220
686683045143953408,2873,822
686618349602762752,3762,1390
686606069955735556,1930,553
686394059078897668,1771,696
686386521809772549,3316,896
686377065986265092,2246,579
686358356425093120,2225,682
686286779679375361,4063,1687
686050296934563840,2247,736
686035780142297088,1173,121
686034024800862208,3165,1176
686007916130873345,2535,425
686003207160610816,1857,649
685973236358713344,2143,534
685943807276412928,1658,605
685906723014619143,7660,2954
685681090388975616,2072,129
685667379192414208,2397,584
685663452032069632,3310,1484
685641971164143616,2990,793
685547936038666240,33578,15974
685532292383666176,3087,1183
685325112850124800,9631,4042
685321586178670592,2700,656
685315239903100929,3409,1079
685307451701334016,2112,452
685268753634967552,3161,1218
685198997565345792,2385,679
685169283572338688,4188,1446
684969860808454144,2423,380
684959798585110529,6939,3193
684940049151070208,3276,1064
684926975086034944,3563,468
684914660081053696,3575,1482
684902183876321280,1911,538
684880619965411328,2143,834
684830982659280897,35691,22042
684800227459624960,2770,1021
684594889858887680,9071,3585
684588130326986752,4184,1440
684567543613382656,3079,1249
684538444857667585,2694,971
684481074559381504,3954,1192
684460069371654144,2011,568
684241637099323392,8312,3355
684225744407494656,1252,212
684222868335505415,3889,1398
684200372118904832,2197,1053
684195085588783105,1951,520
684188786104872960,3552,1197
684177701129875456,2052,675
684147889187209216,3041,1534
684122891630342144,2044,477
684097758874210310,4197,1457
683857920510050305,3868,1139
683852578183077888,1963,351
683849932751646720,2653,987
683834909291606017,2671,1130
683828599284170753,2846,1085
683773439333797890,3403,1378
683742671509258241,6602,3376
683515932363329536,7482,2950
683498322573824003,3227,977
683481228088049664,2693,1012
683462770029932544,2469,684
683449695444799489,3964,1628
683391852557561860,7774,2435
683357973142474752,2982,943
683142553609318400,2926,1061
683111407806746624,3460,927
683098815881154561,2205,670
683078886620553216,2020,573
683030066213818368,2193,747
682962037429899265,37546,16925
682808988178739200,1813,172
682788441537560576,2519,1127
682750546109968385,1541,445
682697186228989953,1331,363
682662431982772225,3118,1097
682638830361513985,2104,610
682429480204398592,3489,1176
682406705142087680,7717,1797
682393905736888321,2276,687
682389078323662849,1692,470
682303737705140231,3110,997
682259524040966145,4233,1230
682242692827447297,3315,1185
682088079302213632,18609,10056
682059653698686977,5026,1715
682047327939461121,3248,962
682032003584274432,6701,2045
682003177596559360,3192,1557
681981167097122816,2858,1050
681891461017812993,2506,832
681694085539872773,13000,4138
681679526984871937,1802,451
681654059175129088,2683,938
681610798867845120,1941,478
681579835668455424,3618,1321
681523177663676416,14558,5867
681340665377193984,1665,286
681339448655802368,9472,4155
681320187870711809,2679,757
681302363064414209,4003,1849
681297372102656000,3267,973
681281657291280384,3276,1116
681261549936340994,1481,278
681242418453299201,1512,543
681231109724700672,2451,496
681193455364796417,3763,1507
680970795137544192,2462,671
680959110691590145,4647,2034
680940246314430465,3251,1066
680934982542561280,2111,441
680913438424612864,2446,631
680889648562991104,1791,369
680836378243002368,3525,1345
680805554198020098,2186,674
680801747103793152,2404,826
680798457301471234,2885,1049
680609293079592961,2680,717
680583894916304897,3682,1367
680497766108381184,4298,1947
680494726643068929,1752,489
680473011644985345,2585,751
680440374763077632,1471,506
680221482581123072,1482,297
680206703334408192,2883,1194
680191257256136705,2181,507
680176173301628928,3957,1575
680161097740095489,2362,746
680145970311643136,3672,1768
680130881361686529,2318,962
680115823365742593,2754,920
680100725817409536,3628,1397
680085611152338944,12996,9108
680070545539371008,2624,892
679877062409191424,2002,658
679872969355714560,2206,672
679862121895714818,2486,631
679854723806179328,2901,1251
679844490799091713,2399,775
679828447187857408,36801,14228
679777920601223168,3129,1121
679736210798047232,2124,810
679729593985699840,2191,838
679722016581222400,1677,472
679530280114372609,4845,2108
679527802031484928,2679,729
679511351870550016,3415,1281
679503373272485890,3196,1493
679475951516934144,2119,648
679462823135686656,32124,19091
679405845277462528,2402,1219
679158373988876288,21649,8160
679148763231985668,2808,1043
679132435750195208,2999,1167
679111216690831360,6043,2600
679062614270468097,17203,8237
679047485189439488,2273,677
679001094530465792,2863,1237
678991772295516161,2339,1185
678969228704284672,1666,466
678800283649069056,2616,907
678798276842360832,3486,1175
678774928607469569,2837,918
678767140346941444,3583,1372
678764513869611008,1654,480
678755239630127104,7201,3322
678740035362037760,3795,1697
678708137298427904,5650,2447
678675843183484930,2895,1485
678643457146150913,2072,419
678446151570427904,4045,1566
678424312106393600,5543,2578
678410210315247616,4265,1834
678399652199309312,80016,32118
678396796259975168,1612,419
678389028614488064,1887,431
678380236862578688,2471,920
678341075375947776,1746,542
678334497360859136,1317,258
678278586130948096,11531,6127
678255464182861824,1607,367
678023323247357953,1947,388
678021115718029313,13844,6391
677961670166224897,3450,1696
677918531514703872,1359,416
677895101218201600,4882,2104
677716515794329600,3089,983
677700003327029250,3411,1454
677698403548192770,1239,322
677687604918272002,2497,851
677673981332312066,3350,1513
677662372920729601,1958,961
677644091929329666,1870,803
677573743309385728,2146,718
677565715327688705,1308,465
677557565589463040,2456,1160
677547928504967168,6974,3695
677530072887205888,1076,231
677335745548390400,3054,1794
677334615166730240,1354,285
677331501395156992,1096,237
677328882937298944,3659,1513
677314812125323265,1653,533
677301033169788928,1244,406
677269281705472000,2002,709
677228873407442944,3566,1649
677187300187611136,2762,926
676975532580409345,2793,1076
676957860086095872,2243,812
676949632774234114,1315,394
676948236477857792,2181,864
676946864479084545,1736,371
676942428000112642,2085,752
676936541936185344,12770,4936
676916996760600576,2989,1808
676897532954456065,2256,720
676864501615042560,2108,712
676821958043033607,23122,15671
676819651066732545,1817,667
676811746707918848,1422,423
676776431406465024,5017,2030
676617503762681856,2906,969
676613908052996102,1086,199
676606785097199616,1887,439
676603393314578432,1161,382
676593408224403456,4590,2168
676590572941893632,916,125
676588346097852417,2322,790
676582956622721024,1201,279
676575501977128964,2593,1116
676533798876651520,1881,555
676496375194980353,1519,532
676470639084101634,11633,4675
676440007570247681,1725,670
676430933382295552,1399,347
676263575653122048,2076,550
676237365392908289,1220,288
676219687039057920,75884,31043
676215927814406144,1745,580
676191832485810177,2284,1039
676146341966438401,1918,659
676121918416756736,2163,1160
676101918813499392,2819,1162
676098748976615425,3016,1426
676089483918516224,1317,436
675898130735476737,1622,569
675891555769696257,2133,855
675888385639251968,2378,956
675878199931371520,4179,1399
675870721063669760,1634,568
675853064436391936,2686,1293
675849018447167488,935,144
675845657354215424,2274,875
675822767435051008,1516,533
675820929667219457,1047,233
675798442703122432,10243,3395
675781562965868544,1626,468
675740360753160193,1164,344
675710890956750848,1890,817
675707330206547968,1974,685
675706639471788032,641,97
675534494439489536,1810,414
675531475945709568,1180,381
675522403582218240,1035,288
675517828909424640,1287,462
675501075957489664,17104,5809
675497103322386432,3136,1293
675489971617296384,1295,595
675483430902214656,1834,978
675432746517426176,1520,563
675372240448454658,1686,514
675362609739206656,1040,231
675354435921575936,32534,16809
675349384339542016,3902,2252
675334060156301312,2759,1282
675166823650848770,3584,1592
675153376133427200,6244,2571
675149409102012420,3710,1674
675147105808306176,938,234
675146535592706048,1182,302
675145476954566656,2120,899
675135153782571009,1288,488
675113801096802304,1944,780
675111688094527488,961,252
675109292475830276,2778,1127
675047298674663426,1056,323
675015141583413248,2701,1180
675006312288268288,979,224
675003128568291329,1553,465
674999807681908736,2235,1095
674805413498527744,856,352
674800520222154752,3004,854
674793399141146624,2496,1079
674790488185167872,1094,248
674788554665512960,811,207
674781762103414784,1989,1193
674774481756377088,1103,470
674767892831932416,1815,783
674764817387900928,784,236
674754018082705410,1356,446
674752233200820224,1447,460
674743008475090944,1393,547
674742531037511680,484,50
674739953134403584,1096,384
674737130913071104,640,91
674690135443775488,1139,465
674670581682434048,1592,641
674664755118911488,909,251
674646392044941312,1423,490
674644256330530816,1017,265
674638615994089473,1671,574
674632714662858753,1490,570
674606911342424069,933,96
674468880899788800,6179,2016
674447403907457024,1053,353
674436901579923456,1106,393
674422304705744896,1427,533
674416750885273600,675,140
674410619106390016,1190,458
674394782723014656,1495,568
674372068062928900,839,314
674330906434379776,557,72
674318007229923329,1400,513
674307341513269249,11238,6888
674291837063053312,14609,5814
674271431610523648,1554,729
674269164442398721,899,225
674265582246694913,1634,845
674262580978937856,1296,450
674255168825880576,1451,547
674082852460433408,750,167
674075285688614912,979,283
674063288070742018,6310,2177
674053186244734976,3288,1282
674051556661161984,1431,483
674045139690631169,1405,634
674042553264685056,717,127
674038233588723717,1090,410
674036086168010753,840,206
674024893172875264,1767,1203
674019345211760640,1118,299
674014384960745472,1546,630
674008982932058114,1185,345
673956914389192708,1927,943
673919437611909120,1154,368
673906403526995968,3161,1617
673887867907739649,924,251
673716320723169284,3052,734
673715861853720576,3507,2040
673711475735838725,1026,297
673709992831262724,835,273
673708611235921920,1070,281
673707060090052608,1087,385
673705679337693185,1241,399
673700254269775872,1422,558
673697980713705472,3753,1919
673689733134946305,1714,644
673688752737402881,1245,486
673686845050527744,1419,433
673680198160809984,1352,461
673662677122719744,1241,359
673656262056419329,710,236
673636718965334016,1090,354
673612854080196609,1585,717
673583129559498752,1175,357
673580926094458881,822,269
673576835670777856,1369,555
673363615379013632,1010,301
673359818736984064,1433,661
673355879178194945,1475,565
673352124999274496,1640,530
673350198937153538,738,208
673345638550134785,2476,1242
673343217010679808,956,267
673342308415348736,1256,571
673320132811366400,13308,7784
673317986296586240,864,253
673295268553605120,7420,3121
673270968295534593,1053,360
673240798075449344,1404,718
673213039743795200,2212,831
673148804208660480,1669,617
672997845381865473,1942,709
672995267319328768,939,285
672988786805112832,974,289
672984142909456390,1246,536
672980819271634944,1800,986
672975131468300288,1655,893
672970152493887488,933,352
672968025906282496,1302,533
672964561327235073,1403,630
672902681409806336,1346,495
672898206762672129,895,421
672884426393653248,1522,825
672877615439593473,1016,356
672834301050937345,1299,553
672828477930868736,1240,484
672640509974827008,965,314
672622327801233409,1282,483
672614745925664768,1208,568
672609152938721280,1098,380
672604026190569472,1097,392
672594978741354496,1314,601
672591762242805761,935,330
672591271085670400,707,179
672538107540070400,1018,358
672523490734551040,625,166
672488522314567680,1098,432
672482722825261057,1118,588
672481316919734272,708,124
672475084225949696,1413,689
672466075045466113,1336,528
672272411274932228,6386,3307
672267570918129665,1477,606
672264251789176834,1123,331
672256522047614977,2776,1516
672254177670729728,1413,725
672248013293752320,1703,595
672245253877968896,675,155
672239279297454080,882,318
672231046314901505,1799,986
672222792075620352,772,208
672205392827572224,2229,1130
672169685991993344,1002,364
672160042234327040,861,352
672139350159835138,1722,684
672125275208069120,2356,1123
672095186491711488,989,364
672082170312290304,928,357
672068090318987265,1272,508
671896809300709376,8381,4087
671891728106971137,1312,563
671882082306625538,3413,1357
671879137494245376,1396,662
671874878652489728,1231,545
671866342182637568,1101,483
671855973984772097,888,431
671789708968640512,6960,3419
671768281401958400,1175,497
671763349865160704,1650,898
671744970634719232,1337,752
671743150407421952,735,233
671735591348891648,1421,741
671729906628341761,8376,4272
671561002136281088,12608,7099
671550332464455680,896,204
671547767500775424,1328,581
671544874165002241,1945,1029
671542985629241344,1078,555
671538301157904385,918,389
671536543010570240,1156,396
671533943490011136,1010,568
671528761649688577,832,259
671520732782923777,1383,522
671518598289059840,939,289
671511350426865664,1582,698
671504605491109889,6901,3494
671497587707535361,898,438
671488513339211776,995,464
671486386088865792,573,194
671485057807351808,752,227
671390180817915904,1423,733
671362598324076544,1086,291
671357843010908160,395,147
671355857343524864,477,114
671347597085433856,941,421
671186162933985280,728,206
671182547775299584,1102,336
671166507850801152,859,342
671163268581498880,1636,1072
671159727754231808,364,79
671154572044468225,702,214
671151324042559489,660,151
671147085991960577,654,213
671141549288370177,1138,643
671138694582165504,908,394
671134062904504320,736,188
671122204919246848,3436,2474
671115716440031232,1352,759
671109016219725825,1121,429
670995969505435648,1091,288
670842764863651840,24243,8523
670840546554966016,580,192
670838202509447168,1087,678
670833812859932673,435,119
670832455012716544,721,211
670826280409919488,5447,3974
670823764196741120,761,184
670822709593571328,598,92
670815497391357952,3124,1508
670811965569282048,1109,266
670807719151067136,1140,484
670804601705242624,1928,935
670803562457407488,337,86
670797304698376195,726,233
670792680469889025,813,270
670789397210615808,653,236
670786190031921152,596,198
670783437142401025,811,379
670782429121134593,1537,754
670780561024270336,775,284
670778058496974848,323,71
670764103623966721,1051,411
670755717859713024,433,108
670733412878163972,944,501
670727704916926465,815,351
670717338665226240,1183,484
670704688707301377,762,363
670691627984359425,584,238
670679630144274432,739,275
670676092097810432,243,40
670668383499735048,10520,4917
670474236058800128,1486,723
670468609693655041,349,84
670465786746662913,953,537
670452855871037440,540,201
670449342516494336,1179,637
670444955656130560,6616,1945
670442337873600512,632,193
670435821946826752,1036,505
670434127938719744,1372,631
670433248821026816,323,109
670428280563085312,1355,608
670427002554466305,515,156
670421925039075328,1284,616
670420569653809152,618,306
670417414769758208,560,313
670411370698022913,1995,872
670408998013820928,551,218
670403879788544000,423,151
670385711116361728,551,201
670374371102445568,741,264
670361874861563904,324,64
670338931251150849,417,106
670319130621435904,3818,1202
670303360680108032,424,128
670290420111441920,692,277
670093938074779648,1006,326
670086499208155136,687,245
670079681849372674,2191,1196
670073503555706880,1555,767
670069087419133954,614,231
670061506722140161,748,328
670055038660800512,657,324
670046952931721218,636,168
670040295598354432,746,110
670037189829525505,582,267
670003130994700288,329,91
669993076832759809,319,82
669972011175813120,439,154
669970042633789440,301,58
669942763794931712,496,157
669926384437997569,367,98
669923323644657664,230,53
669753178989142016,800,389
669749430875258880,258,65
669684865554620416,506,88
669683899023405056,383,109
669682095984410625,347,130
669680153564442624,653,281
669661792646373376,794,424
669625907762618368,3478,1785
669603084620980224,935,355
669597912108789760,506,148
669583744538451968,1474,909
669573570759163904,428,136
669571471778410496,1570,995
669567591774625800,230,54
669564461267722241,376,120
669393256313184256,357,74
669375718304980992,1315,714
669371483794317312,487,175
669367896104181761,453,148
669363888236994561,611,221
669359674819481600,365,119
669354382627049472,2660,1254
669353438988365824,628,258
669351434509529089,430,178
669328503091937280,1004,410
669327207240699904,567,114
669324657376567296,493,202
669216679721873412,1178,399
669214165781868544,431,160
669203728096960512,990,464
669037058363662336,645,305
669015743032369152,732,367
669006782128353280,567,241
669000397445533696,20533,6236
668994913074286592,433,224
668992363537309700,730,337
668989615043424256,666,323
668988183816871936,883,457
668986018524233728,544,164
668981893510119424,529,300
668979806671884288,780,340
668975677807423489,1281,567
668967877119254528,145,22
668960084974809088,693,234
668955713004314625,274,70
668932921458302977,259,57
668902994700836864,314,99
668892474547511297,392,147
668872652652679168,517,295
668852170888998912,447,163
668826086256599040,428,133
668815180734689280,561,262
668779399630725120,695,366
668655139528511488,519,215
668645506898350081,870,517
668643542311546881,862,521
668641109086707712,1053,529
668636665813057536,1025,481
668633411083464705,2756,1591
668631377374486528,698,310
668627278264475648,310,110
668625577880875008,380,128
668623201287675904,1403,745
668620235289837568,196,39
668614819948453888,606,311
668587383441514497,1651,1051
668567822092664832,240,51
668544745690562560,503,216
668542336805281792,444,210
668537837512433665,247,71
668528771708952576,451,218
668507509523615744,318,101
668496999348633600,404,127
668484198282485761,417,230
668480044826800133,447,143
668466899341221888,871,501
668297328638447616,611,293
668291999406125056,237,29
668286279830867968,494,134
668274247790391296,808,227
668268907921326080,545,231
668256321989451776,1275,592
668248472370458624,960,472
668237644992782336,6074,2782
668226093875376128,293,101
668221241640230912,503,192
668204964695683073,549,189
668190681446379520,641,192
668171859951755264,476,189
668154635664932864,481,301
668142349051129856,564,276
668113020489474048,655,232
667937095915278337,1230,771
667924896115245057,293,108
667915453470232577,202,54
667911425562669056,480,294
667902449697558528,835,369
667886921285246976,1846,1050
667885044254572545,799,467
667878741721415682,381,114
667873844930215936,615,392
667866724293877760,2957,1003
667861340749471744,234,74
667832474953625600,288,60
667806454573760512,1035,480
667801013445750784,322,94
667793409583771648,686,320
667782464991965184,402,240
667773195014021121,232,55
667766675769573376,433,209
667728196545200128,370,145
667724302356258817,468,311
667550904950915073,0,34
667550882905632768,0,32
667549055577362432,5660,2206
667546741521195010,329,120
667544320556335104,843,509
667538891197542400,198,64
667534815156183040,805,509
667530908589760512,455,229
667524857454854144,1651,1079
667517642048163840,362,186
667509364010450944,6635,2061
667502640335572993,527,215
